"cntrl1_4h","cntr12_4h","cntrl3_4h","treat1_4h","treat2_4h","treat3_4h","cntrl1_24h","cntrl2_24h","cntrl3_24h","treat1_24h","treat2_24h","treat3_24h"
"Tcas001587",237.879192423692,191.488659385255,165.407165742732,202.722291907879,139.362477820072,169.907515630776,347.898708369439,219.464258784331,184.658095626654,219.684595165476,166.508485464491,160.142948095887
"Tcas001253",27.7063951242237,27.376215297892,24.4549993218337,21.2896087226675,17.6781155797131,26.5385168040889,29.1822929717786,24.4471240652613,26.7922693046492,32.6438956671591,29.0166762916843,28.8096358886068
"Tcas001162",25.7273669010648,33.025275597457,32.1139826259245,27.883735318184,30.789384634667,26.6910370156067,23.6510086830101,28.3661286864101,26.7922693046492,22.27725312421,31.8846035995834,28.4877405155498
"Tcas000517",125.668292170586,114.574530691177,161.7792262829,124.911598080784,274.010791485553,189.735143128084,131.034217461516,128.767294694888,172.144341101129,99.2550881771731,143.565067001299,135.196056683965
"Tcas000990",12.0720721612689,10.7187297991746,12.4962359172007,10.7390061698412,12.5219985356301,10.8289350177604,7.24788975769665,11.197156060425,13.1554855268337,10.3666425429492,11.4717092315961,18.0261408911953
"Tcas001240",7696.04495422007,5658.47540006428,6732.64942868022,8570.10373076727,4951.05090335831,7478.828571773,13191.5408268899,8823.91883341796,6792.72264885536,7649.2587955208,5892.24100488174,6237.04474835358
"Tcas001599",4.55176491326532,5.50421259957616,4.56851635682608,4.14487957432466,5.30343467391393,5.18568719160359,2.47954123289622,3.35914681812751,5.45471351112618,3.74963666447098,4.55494337136905,4.3455875362703
"Tcas001713",22.9567273886425,32.8804278974681,93.9233215712185,31.6518076584792,119.474597792894,92.5797683912758,8.39229340364875,26.1266974743251,45.5629010929363,11.028343130797,40.6570871296275,43.7777707357601
"Tcas000231",80.9422543271963,88.3570969931963,81.4270856540177,86.4772602097735,78.5202966998923,62.9908473568318,91.5522916761682,101.147643079173,94.8157554433991,103.886992292108,100.377455776466,104.776943930073
"Tcas001356",32.258160037489,31.5767985975685,29.0235156786598,27.6953317011693,29.7581612258504,29.2838806114085,39.6726597263395,27.8062708833889,32.728281066757,28.6736921400722,29.3540795043784,29.1315312616639
"Tcas000226",76.9841978808786,74.0171746943005,70.4088991463784,71.0281636145634,64.0831689764599,62.0757260877253,81.0619249216072,79.8730465643653,80.6976734146019,88.447311908992,80.301964621173,81.9223724430216
"Tcas001428",248.170139184118,245.082308381128,238.100323067524,249.257985310524,215.967645332162,103.561223620554,250.815132404502,315.94642017166,266.639231043874,264.459668276512,277.345440834471,291.798155676224
"Tcas000171",3.16644515705413,1.73817239986616,1.74678566584526,1.3188253191033,0.147317629830942,1.22016169214202,3.62394487884832,2.23943121208501,1.6043275032724,4.4113372523188,1.51831445712302,2.41421529792795
"Tcas001708",39.9763701078084,46.9306547963862,44.6102185431252,48.6081331898073,43.3113831702971,39.0451741485446,59.5089895895093,62.144216135359,52.7823748576621,46.9807417371952,58.5394574024097,51.1813643160724
"Tcas000258",183.060110642192,195.544394984943,206.523812954167,207.620785950262,204.624187835179,179.058728321841,177.001097240592,206.96076785019,228.45623646599,181.526527932919,191.138919991153,190.240165476722
"Tcas001684",10.09304393811,13.4708360989627,6.1809338945294,13.5650604250625,6.48197571256147,15.7095817863285,19.2641280401937,11.94363313112,13.6367837778154,17.4247821466593,19.9067895489462,8.36927969948354
"Tcas001536",12.8636834505324,6.22845109952039,4.83725261310996,5.46370489342796,0,3.50796486490831,15.4494492203534,6.34505510090752,5.77557901178066,5.29360470278256,2.36182248885803,2.09231992487089
"Tcas001651",47.2987745334961,37.3707065971223,40.1760703144411,29.3909642543021,15.1737158725871,31.419163572657,49.0186228349484,37.3238535347501,22.4605850458137,83.3742740688254,23.4495232822333,32.511432678763
"Tcas000340",44.9239406657055,35.1979910972897,79.8146681163144,28.8257534032578,67.4714744625716,74.2773430091455,68.6642187571261,83.7920511855141,77.1681529074027,23.8212211625215,49.7669738723656,75.967308041466
"Tcas000983",349.298481387534,337.78483637399,438.711938383445,323.677414031353,643.336089471725,592.541021746469,470.92210030929,365.21390683753,415.520823347553,322.468753144504,360.346631157196,339.599618575198
"Tcas001702",3.5622508016859,3.33149709974347,2.1498900502711,3.76807234029514,1.47317629830942,3.50796486490831,8.39229340364875,5.22533949486502,2.88778950589033,5.95530529063038,2.86792730789903,1.77042455181383
"Tcas000164",37.7994390623337,42.8749191966985,34.9357133169053,46.7240970196598,37.8606308665522,30.199001880515,38.3375221393954,43.8555279033314,34.4930413203567,42.1282707596446,44.0311192565675,51.8251550621866
"Tcas001223",8.90562700421475,7.8217757993977,7.25587891966495,11.8694278719297,7.21856386171618,8.23609142195864,8.01082552166471,9.14434411601379,8.82380126799822,9.48437509248542,9.61599156177911,11.1053903704685
"Tcas001623",5.73918184716062,8.69086199933078,6.85277453523912,10.9274097868559,8.39710490036372,9.91381374865391,8.77376128563278,9.51758265136129,9.14466676865271,10.5872094055651,10.7969028062081,9.81780887824031
"Tcas000278",120.918624435005,109.070318091601,98.6262060561865,118.129067868253,76.0158969927663,103.103662986001,155.448161908494,119.809569846548,92.4092641884905,115.356469148137,72.0355859101699,91.9011290077905
"Tcas001381",9.89514111579416,9.9944912992304,10.0776096106458,9.79698808476737,9.28101067934937,9.3037329025829,12.9699079874572,11.3837753280988,10.1072632706161,10.5872094055651,7.25416907292109,10.1397042512974
"Tcas000960",49.2778027566549,39.2537266969774,40.9822790832928,34.6662655307153,47.8782296950563,42.7056592249707,76.2935763968068,56.7322573728202,71.392573895622,49.6275440885865,51.1165867231416,48.2843059585589
"Tcas000264",192.955251757986,198.731044384697,247.640460165602,252.084039565745,206.097364133488,140.013554173297,79.1545855116871,173.555918936588,153.694574813496,136.530887959267,197.718282638686,237.55878531611
"Tcas001561",22.9567273886425,22.4513934982712,29.5609881912276,19.7823797865495,27.8430320380481,34.7746082260476,25.9398159749143,28.3661286864101,28.8778950589033,23.8212211625215,27.6670634409083,29.2924789481924
"Tcas001281",13.2594890951642,9.27025279928616,6.44967015081329,8.47816276566407,7.21856386171618,10.9814552292782,16.7845868072975,9.70420191903504,8.02163751636202,13.0134448943405,8.94118513639111,7.88643663989795
"Tcas001450",271.720575039708,270.575503579165,240.922053758505,213.46129807772,231.28867883458,242.049575678673,307.653846820123,280.488759313647,288.778950589033,324.012721182816,247.485256511052,244.318588150308
"Tcas000251",10.2909467604259,10.2841866992081,6.58403827895523,6.78253021253126,3.8302583756045,10.6764148062427,11.062568577537,9.89082118670879,10.4281287712706,13.8957123448042,12.1465156569841,10.1397042512974
"Tcas001720",2.17693104547472,2.89695399977693,2.28425817841304,2.82605425522136,4.56684652475921,3.66048507642606,1.90733940992017,3.54576608580126,3.52952050719929,3.97020352708692,3.71143533963404,2.25326761139942
"Tcas000425",638.236601968724,705.842842045648,767.913852331207,669.209647636417,886.115543433119,672.614132793289,480.458797358891,621.44216135359,644.13749256387,510.832853818517,606.988379636513,637.352838652978
"Tcas000971",26.5189781903284,21.5823072983381,31.7108782414987,26.1881027650512,37.7133132367213,29.7414412459617,21.1714674501139,18.2886882320276,24.5462108000678,17.4247821466593,18.0510718791292,18.6699316373094
"Tcas000442",39.7784672854925,37.8052496970889,45.6851635682608,40.1299704241433,62.7573103079815,45.9085836668435,19.0733940992017,20.1548809087651,26.7922693046492,28.4531252774563,29.1853778980313,28.3267928290212
"Tcas001143",82.9212825503551,83.1425797935978,83.0395031917211,88.3612963799211,96.1984122796054,76.2601057588763,84.4951358594635,92.1899182308329,83.2645974198378,85.8005095576007,95.6538107987501,95.2810304248896
"Tcas000202",27.7063951242237,21.5823072983381,23.1113180404143,24.1156629778889,21.2137386956557,27.3011178616777,18.8826601582097,17.7288304290063,20.8562575425413,23.8212211625215,21.7625072187633,19.6356177564806
"Tcas000965",35.622508016859,34.3289048973566,30.3671969600792,29.7677714883316,37.8606308665522,35.0796486490831,36.0487148474912,38.6301884084664,38.1829945778832,39.0403346830214,30.1975875361134,29.2924789481924
"Tcas000317",60.1624579840285,42.7300714967097,39.9073340581572,48.7965368068221,32.9991490821311,52.1619123390714,89.0727504432719,58.411830781884,41.0707840837736,78.0806693660428,47.4051513835076,50.3766258834298
"Tcas001275",110.429774852263,123.699935790475,115.556590202071,103.998796592146,122.715585649175,82.3609142195864,95.9391723189846,118.876473508179,107.810808219906,116.018169735985,127.369712791987,141.473016458578
"Tcas000930",27.9042979465395,22.0168503983046,25.5299443469693,25.0576810629627,45.2265123580993,25.1658349004292,26.3212838568983,28.5527479540839,33.5304448183932,30.8793607662316,29.5227811107254,30.2581650673636
"Tcas000217",78.7653232817215,148.903435588534,119.318897790046,129.998495740182,128.460973212582,70.7693781442372,33.187705732611,103.760312826605,87.9171471793278,32.4233288045432,63.6005055928198,89.1650183368055
"Tcas000351",4.15595926863355,4.92482179962077,3.22483507540664,3.20286148925087,3.97757600543544,3.2029244418728,3.81467881984034,3.73238535347501,3.52952050719929,3.08793607662316,3.71143533963404,2.89705835751353
"Tcas001118",0.989514111579416,1.59332469987731,1.34368128141943,1.69563255313281,1.91512918780225,1.37268190365977,1.52587152793614,2.42605047975876,1.44389475294516,1.1028343130797,1.18091124442901,1.12663380569971
"Tcas000169",39.7784672854925,34.908295697312,28.0829387816662,33.9126510626563,31.0840198943288,33.4019263223878,41.7707330772517,28.9259864894314,33.6908775687205,36.1729654690142,31.3784987805424,32.6723803652915
"Tcas001178",12.8636834505324,14.1950745989069,8.73392832922633,13.941867659092,11.3434574969826,11.4390158638314,13.1606419284492,14.5563028785526,11.2302925229068,9.04324136725354,11.4717092315961,12.8758149222824
"Tcas001391",17.2175455414818,24.3344135981262,23.2456861685562,18.651958084461,22.5395973641342,21.2003094009676,18.1197243942416,22.5809313885238,20.8562575425413,17.8659158718911,22.7747168568453,21.88888536788
"Tcas000292",0.989514111579416,3.33149709974347,7.92771956037466,2.07243978716233,12.5219985356301,5.7957680376746,0.381467881984034,0,3.20865500654481,0,1.51831445712302,3.37990141709912
"Tcas001680",62.3393890295032,73.1480884943674,108.300711282406,80.4483444653013,131.554643439032,70.4643377212017,16.4031189253135,50.947060074934,51.4989128550442,22.056686261594,46.5616433517726,61.3210685673698
"Tcas001443",36.4141193061225,1.73817239986616,0.940576896993604,20.7243978716233,139.509795449902,60.0929633379945,1.33513758694412,0.186619267673751,39.4664565805012,1.32340117569564,1.01220963808201,0.804738432642649
"Tcas000901",5.73918184716062,11.4429682991189,15.1835984800396,5.84051212745747,28.7269378170338,25.9284359580179,0.190733940992017,0.933096338368754,5.29428076079893,1.1028343130797,3.03662891424604,6.27695977461266
"Tcas001610",3.5622508016859,11.4429682991189,20.4239554775754,4.89849404238368,32.1152433031454,31.419163572657,1.33513758694412,1.49295414139001,6.7381755137441,1.32340117569564,13.3274269014132,12.7148672357538
"Tcas000263",118.345887744898,125.148412790363,116.228430842781,115.868224464076,130.670737660046,112.559916100101,129.126878051596,114.95746888703,129.469229514083,134.545786195723,126.526204760252,122.803084821268
"Tcas001025",28.1022007688554,43.309462296665,42.0572241084283,40.318374041158,40.6596658333401,23.6406327852516,9.91816493158488,32.8449911105801,32.0865500654481,11.9106105812608,18.2197734854762,24.7859437253936
"Tcas000194",30.477034636646,36.6464680971781,36.6824989827506,36.3618980838481,39.3338071648616,36.9098911872961,36.2394487884832,36.3907571963814,36.5786670746108,41.6871370344127,41.6692967677095,38.6274447668471
"Tcas000539",4.55176491326532,7.67692809940885,6.1809338945294,4.33328319133941,6.62929334239241,7.16844994133437,8.58302734464077,5.22533949486502,4.33168425883549,5.95530529063038,7.25416907292109,4.66748290932736
"Tcas001330",34.8308967275955,44.1785484965981,38.4292846485958,35.9850908498186,44.1952889492827,49.8741091663051,39.2911918443555,40.8696196205514,42.3542460863915,33.7467299802388,37.1143533963404,40.397869318661
"Tcas001459",815.755433586071,782.032732239781,814.002120283894,727.803172528007,864.45985184797,897.581444781974,885.577688025935,805.262140012234,785.157880101515,851.388089697529,854.642337753912,772.387947650414
"Tcas000579",92.4206180215175,85.3152952934305,89.7579095988182,86.2888565927587,94.4306007216341,61.3131250301365,57.2201822976051,72.594895125089,62.087474376642,70.3608291744849,73.0477955482519,68.7246621476822
"Tcas000682",38.986855996229,28.3901491978139,28.8891475505178,28.8257534032578,59.6636400815317,52.6194729736246,41.0077973132837,34.3379452519701,32.5678483164298,38.1580672325576,18.0510718791292,17.8651932046668
"Tcas000856",11.874169338953,11.7326636990966,10.4807139950716,14.3186748931215,11.6380927566445,13.1167381905267,28.0378893258265,22.0210735855026,13.4763510274882,22.27725312421,11.1343060189021,9.65686119171178
"Tcas001002",384.525183759761,337.78483637399,331.8892765106,404.502565730683,415.435716123258,270.418335020975,389.478707505699,366.70686097892,350.866424965675,392.167881731142,348.8749219256,379.353697147745
"Tcas000562",7.91611289263533,7.09753729945347,4.0310438442583,4.89849404238368,5.15611704408298,6.71088930678111,6.29422005273656,2.61266974743251,5.77557901178066,2.86736921400722,3.71143533963404,6.92075052072678
"Tcas001088",21.1756019877995,22.1616980982935,16.3929116333171,20.5359942546085,17.2361626902203,12.354137132938,14.6865134563853,16.9823533583113,15.5619767817423,16.5425146961955,14.8457413585362,15.7728732797959
"Tcas000882",48.4861914673914,57.9390799955385,47.1632129778222,54.8254525512943,38.449901385876,29.7414412459617,37.3838524344353,44.6020049740264,40.1081875818101,43.2311050727243,50.7791835104476,53.9174749870574
"Tcas001580",43.7365237318102,42.0058329967654,30.7703013445051,38.4343378710104,29.7581612258504,33.0968858993523,41.0077973132837,37.5104728024239,36.0973688236291,44.5545062484199,42.3441031930975,34.1209095440483
"Tcas000892",30.8728402812778,25.7828905980146,22.0363730152787,33.9126510626563,18.2673860990369,21.8103902470386,49.4000907169324,28.9259864894314,31.4448190641391,23.3800874372897,31.8846035995834,24.4640483523365
"Tcas000804",89.4520756867793,65.036617294992,55.4940369226226,49.5501512748811,51.7084880706608,62.0757260877253,157.736969200398,63.4505510090752,86.6336851767098,130.134448943405,69.6737634213118,82.8880585621928
"Tcas000912",325.550142709628,387.757292870142,453.358064350917,404.879372964713,350.615958997643,224.204710931096,265.120177978904,354.016750777105,308.672611629611,350.480744696729,393.074742788515,450.009731533769
"Tcas000543",14.0511003844277,17.8162670986281,14.6461259674718,17.1447291483429,15.9103040217418,20.1326679203433,17.3567886302735,16.7957340906376,16.685006034033,16.3219478335796,15.8579509966182,15.9338209663244
"Tcas000769",54.8190817814997,62.1396632952151,92.8483765460829,64.2456334020322,114.760433638304,79.1579897777136,51.6888980088366,42.5491930296152,56.6327608655159,52.4949133025937,83.84469835446,106.386420795358
"Tcas000401",203.246198518412,243.778679081228,253.418289675705,258.301358927232,231.583314094241,200.564078145845,187.300730054161,257.534589389776,223.322388455519,185.27616459739,228.084571781147,258.160089191762
"Tcas000637",15.8322257852707,19.2647440985166,16.7960160177429,14.8838857441658,22.5395973641342,25.0133146889114,16.5938528663055,15.1161606815738,20.2145265412323,12.1311774438767,9.61599156177911,10.622547310883
"Tcas000878",82.3275740834075,77.2038240940551,80.755245013308,80.2599408482865,102.091117472843,76.7176663934295,76.8657782197829,66.0632207565078,68.6652171400589,81.6097391678978,80.808069440214,94.3153443057184
"Tcas000631",14.4469060290595,17.5265716986504,8.06208768851661,11.8694278719297,1.0312234088166,8.23609142195864,39.6726597263395,19.9682616410913,11.0698597725796,28.4531252774563,14.6770397521892,14.8071871606247
"Tcas000363",38.1952447069655,73.2929361943562,61.0031301764423,55.7674706363681,68.5026978713882,33.5544465339056,32.0433020866589,62.3308354030327,55.8305971138797,56.0239831044488,62.0821911356967,67.758976028511
"Tcas001280",48.0903858227596,59.387556995427,56.1658775633324,56.3326814874124,71.7436857276689,59.9404431264767,36.2394487884832,47.7745325244802,44.2794390903184,66.8317593726298,61.0699814976147,39.2712355129612
"Tcas001681",10.6867524050577,22.4513934982712,20.9614279901432,12.6230423399887,27.6957144082172,18.3024253821303,4.19614670182437,10.6372982574038,15.2411112810878,3.97020352708692,9.44728995543211,13.680553354925
"Tcas000744",3.76015362400178,3.04180169976577,4.70288448496802,3.76807234029514,5.15611704408298,2.8978840188373,2.67027517388824,2.79928901510626,3.52952050719929,4.19077038970286,2.69922570155203,4.50653522279883
"Tcas001336",70.0575990998227,75.7553470941666,60.0625532794487,60.6659646787518,85.4442253019466,67.1088930678111,66.947613288198,66.8096978272028,74.2803634015123,72.5664978006443,59.2142638277977,57.9411671502707
"Tcas001221",20.5818935208519,27.2313675979031,30.904669472647,26.7533136160955,29.7581612258504,30.3515220920328,19.2641280401937,27.9928901510626,33.0491465674115,20.9538519485143,39.6448774915455,37.5008109611474
"Tcas000473",22.1651160993789,22.0168503983046,15.5867028644654,17.3331327653577,22.3922797343032,13.2692584020445,19.0733940992017,20.9013579794601,20.0540937909051,15.6602472457317,13.8335317204542,15.4509779067389
"Tcas000942",263.606559324757,258.697992180079,354.597490166589,250.765214246642,311.576787092443,254.403712811611,193.022748283921,240.925474566812,267.120529294855,194.760539689875,245.966942053929,293.085737168453
"Tcas001465",9.30143264884651,13.0362929989962,7.65898330409078,11.3042170208854,7.95515201087089,7.16844994133437,7.43862369868866,12.5034909341413,9.30509951897995,11.6900437186448,10.4594995935141,8.85212275906913
"Tcas001010",4.7496677355812,2.60725859979923,2.01552192212915,5.46370489342796,0.736588149154712,2.59284359580179,9.15522916761682,2.23943121208501,2.56692400523585,5.07303784016662,3.88013694598105,1.28758149222824
"Tcas001652",19.5923794092724,22.4513934982712,21.498900502711,14.8838857441658,17.0888450603893,18.1499051706126,18.1197243942416,20.7147387117863,20.0540937909051,22.4978199868259,28.5105714726433,24.9468914119221
"Tcas000446",82.1296712610916,83.7219705935532,74.1712067343528,83.6512059545521,77.7837085507376,95.1726119870776,112.723759126282,99.2814504024354,91.1258021858726,106.313227780883,100.040052563772,88.1993322176343
"Tcas001698",561.450306910161,619.513612852296,565.824187605724,599.311905723942,754.855535253749,689.238835848724,611.874482702391,564.896523248443,646.543983818779,533.330673805343,569.874026240173,647.331595217746
"Tcas000817",55.2148874261314,48.9585225962301,53.4785150004935,56.5210851044271,51.7084880706608,44.383381551666,60.8441271764534,56.3590188374727,51.3384801047169,51.392078989514,56.1776349135517,55.3660041658142
"Tcas000594",12.6657806282165,11.5878159991077,11.1525546357813,12.434638722974,12.3746809057992,9.3037329025829,14.4957795153933,11.94363313112,12.5137545255248,19.6304507728187,18.0510718791292,15.6119255932674
"Tcas001600",21.967213277063,18.1059624986058,17.0647522740268,22.4200304247561,17.2361626902203,20.7427487664143,26.5120177978904,23.7006469945663,20.0540937909051,21.6155525363621,16.7014590283532,21.0841469352374
"Tcas001517",37.0078277730702,43.4543099966539,37.6230758797442,41.071988509217,38.7445366455378,27.6061582847132,32.2340360276509,46.4681976507639,43.1564098380277,35.5112648811664,40.1509823105865,42.8120846165889
"Tcas001724",36.6120221284384,39.2537266969774,52.9410424879257,38.9995487220547,53.0343467391393,44.383381551666,48.6371549529643,46.8414361861114,45.5629010929363,58.891352318456,67.8180457514948,58.1021148367992
"Tcas001045",8.70772418189886,9.12540509929732,6.98714266338106,10.9274097868559,8.54442253019466,7.32097015285212,11.062568577537,8.77110558066628,8.82380126799822,11.9106105812608,8.0976771046561,10.4615996243544
"Tcas001607",204.433615452307,232.046015382132,338.607682917698,232.86687063024,424.716726802607,339.96755147307,228.499261308436,224.316359743848,235.675710230716,182.408795383382,204.80375010526,227.097185691755
"Tcas001190",82.1296712610916,55.0421259957616,59.9281851513068,51.8109946790582,37.7133132367213,62.0757260877253,125.121465290763,95.5490650489604,73.6386324002034,144.030161288209,141.371946118788,168.190332422314
"Tcas000248",252.326098452751,244.068374481206,268.736256283887,233.620485098299,331.022714230128,296.956851825064,268.362654975768,257.534589389776,297.763184607358,270.194406704527,251.027990244339,214.54326614253
"Tcas001509",63.7247087857144,70.8305252945459,63.6904927392812,69.3325310614306,63.0519455676434,50.7892304354116,61.7977968814135,71.101940983699,66.2587258851503,47.863009187659,64.1066104118608,57.2973764041566
"Tcas000225",23.9462415002219,22.7410888982489,31.9796144977825,26.5649099990807,22.6869149939651,27.9111987077487,21.934403214082,21.2745965148076,23.1023160471226,24.7034886129853,28.0044666536023,21.566989994823
"Tcas000728",115.179442587844,121.092677190676,120.393842815181,114.737802761987,114.760433638304,118.05064371474,122.451190116875,133.992634189753,114.709416483977,132.781251294796,127.20101118564,127.148672357538
"Tcas000436",3.5622508016859,4.0557355996877,3.62793945983247,5.2753012764132,4.8614817844211,5.03316698008583,2.47954123289622,3.35914681812751,3.36908775687205,2.42623548877534,3.03662891424604,3.05800604404206
"Tcas000736",53.0379563806567,43.8888530966204,47.7006854903899,38.2459342539957,40.806983463171,46.3661443013968,62.7514665863736,53.5597298223665,51.3384801047169,49.8481109512025,48.2486594152426,39.7540785725468
"Tcas000508",17.4154483637977,14.4847699988846,9.54013709807799,14.1302712761068,8.83905778985654,14.184379671151,16.9753207482895,14.3696836108788,14.9202457804334,22.4978199868259,17.8823702727822,17.8651932046668
"Tcas001674",107.857038162156,146.585872388712,109.375656307542,118.317471485267,100.912576434196,111.187234196442,135.993299927308,144.629932447157,116.313743987249,97.0494195510136,67.9867473578418,93.9934489326613
"Tcas000890",7.52030724800357,7.53208039942001,8.86829645736827,10.3621989358116,9.13369304951843,7.62601057588763,5.72201822976051,7.83800924229753,7.37990651505306,5.29360470278256,5.73585461579807,8.36927969948354
"Tcas000803",41.5595926863355,62.1396632952151,52.8066743597838,44.0864463814532,43.9006536896208,48.8064676856808,43.1058706641958,47.5879132568064,38.6642928288649,30.2176601783838,37.4517566090344,41.0416600647751
"Tcas000374",2.17693104547472,1.30362929989962,0.806208768851661,1.13042170208854,0,3.2029244418728,1.71660546892815,1.49295414139001,0.802163751636202,1.76453490092752,2.02441927616402,2.41421529792795
"Tcas001427",58.3813325831856,44.4682438965758,49.984943668803,59.9123502106928,34.4723253804405,42.8581794364885,55.3128428876849,52.440014216324,40.5894858327918,42.7899713474924,33.7403212694004,37.3398632746189
"Tcas001369",19.7902822315883,10.2841866992081,11.824395276491,11.8694278719297,2.20976444746414,8.54113184499414,29.1822929717786,13.8098258078576,7.5403392653803,9.26380822986948,4.55494337136905,7.08169820725531
"Tcas000131",36.0183136614908,36.791315797167,30.7703013445051,33.9126510626563,26.3698557397387,27.4536380731955,47.4927513070122,42.3625737619414,41.0707840837736,54.9211487913691,54.3219172437346,45.7091429741024
"Tcas000918",36.2162164838066,31.2871031975908,29.8297244475114,30.8981931904202,27.2537615187243,32.4868050532813,41.7707330772517,34.5245645196439,29.0383278092305,33.305596255007,35.7647405455644,28.3267928290212
"Tcas000339",11.2804608720053,8.98055739930847,9.54013709807799,7.72454829760504,8.6917401600256,9.15121269106515,15.0679813383693,12.3168716664675,12.032456274543,12.3517443064926,9.44728995543211,8.6911750725406
"Tcas001405",166.238370745342,131.087168489906,130.605820553969,131.694128293315,108.425775555574,98.0704960059149,175.85669359464,136.978542472533,139.897358285354,146.897530502216,143.058962182258,134.230370564794
"Tcas000402",31.0707431035937,27.8107583978585,23.1113180404143,27.130120850125,24.8966794414293,22.5729913046274,29.5637608537626,25.9400782066514,23.2627487974499,27.7914246896085,25.1365393457033,23.4983622331653
"Tcas001124",17.2175455414818,17.3817239986616,15.5867028644654,16.2027110632691,19.5932447675153,16.1671424208818,16.9753207482895,17.1689726259851,17.6476025359964,20.2921513606665,19.0632815172112,15.9338209663244
"Tcas000922",20.7797963431677,13.9053791989292,15.9898072488913,12.9998495740182,14.1424924637705,15.0995009402575,18.6919262172177,18.6619267673751,15.8828422823968,21.3949856737462,16.3640558156592,14.9681348471533
"Tcas000148",22.1651160993789,23.1756319982154,24.5893674499757,21.8548195737118,24.0127736624436,26.6910370156067,21.7436692730899,22.7675506561976,22.9418832967954,26.2474566512969,24.1243297076213,25.1078390984506
"Tcas001171",2619.24385335072,1604.33312507646,1519.30042490095,2076.01945588561,115.791657047121,490.810040664128,3085.88443130984,2641.22249538659,494.77460200921,542.373915172597,302.481980180175,282.785085230627
"Tcas001141",7.71821007031945,7.8217757993977,7.121510791523,9.2317772337231,12.669316165461,8.69365205651189,6.29422005273656,9.51758265136129,11.5511580235613,4.19077038970286,5.90455622214507,9.33496581865472
"Tcas000529",117.950082100266,100.813999192237,99.0293104406123,110.216115953633,93.8413302023103,102.951142774483,133.32302475342,103.760312826605,102.997825710088,90.6529805351514,70.0111666340058,70.6560343860245
"Tcas000806",6.53079313642415,8.98055739930847,11.824395276491,6.02891574447223,11.9327280163063,11.8965764983847,12.2069722234891,6.15843583323377,8.02163751636202,10.3666425429492,7.59157228561509,8.04738432642649
"Tcas000441",33.2476741490684,35.3428387972785,27.8142025253823,28.4489461692283,26.6644909994006,23.3355923622161,32.0433020866589,27.2464130803676,30.8030880628302,32.2027619419273,31.5472003868894,28.0048974559642
"Tcas000719",57.1939156492903,53.3039535958954,47.2975811059641,53.3182236151763,49.7933588828585,56.5849984730862,75.1491727508547,70.5420831806778,62.5687726276238,86.9033438706804,66.2997312943718,63.8962315518263
"Tcas000484",7.52030724800357,6.95268959946462,5.10598886939385,3.76807234029514,8.54442253019466,5.49072761463909,8.01082552166471,4.10562388882252,5.45471351112618,3.97020352708692,3.20533052059304,3.54084910362765
"Tcas001390",2.3748338677906,2.60725859979923,2.95609881912276,2.6376506382066,2.65171733695696,1.22016169214202,1.1444036459521,2.23943121208501,3.20865500654481,1.32340117569564,2.69922570155203,2.25326761139942
"Tcas001627",30.6749374589619,26.2174336979812,24.0518949374079,26.5649099990807,23.7181384027817,27.9111987077487,35.0950451425311,30.4189406308214,23.2627487974499,33.305596255007,30.0288859297664,25.7516298445648
"Tcas001563",246.389013783275,210.608555783783,243.743784449485,225.895936800694,241.453595292915,299.702215632384,284.384306019097,250.816295753521,256.050669522276,249.019987893396,245.798240447582,220.820225917143
"Tcas000556",2.57273669010648,4.77997409963193,4.83725261310996,3.9564759573099,7.07124623188523,6.25332867222785,6.10348611174454,3.54576608580126,5.29428076079893,4.63190411493474,3.37403212694004,3.21895373057059
"Tcas001078",25.5294640787489,24.6241089981039,20.6926917338593,21.1012051056528,22.981550253627,25.4708753234647,27.8471553848345,22.3943121208501,21.9792867948319,23.8212211625215,24.9678377393563,25.1078390984506
"Tcas001043",31.6644515705413,29.8386261977023,26.4705212439629,33.1590365945972,29.0215730766957,28.5212795538197,28.2286232668185,37.6970920700976,35.6160705726474,31.0999276288476,31.3784987805424,32.511432678763
"Tcas000239",25.1336584341172,33.025275597457,27.9485706535242,27.6953317011693,40.0703953140163,35.5372092836363,31.6618342046748,28.5527479540839,32.728281066757,25.3651892008331,31.0410955678484,25.7516298445648
"Tcas001737",12.6657806282165,14.1950745989069,15.8554391207493,17.3331327653577,17.6781155797131,9.45625311410066,11.444036459521,16.7957340906376,14.5993802797789,11.9106105812608,15.1831445712302,16.094768652853
"Tcas001539",166.634176389974,184.53596978579,203.433346006902,197.823797865495,182.379225730707,120.338446887507,169.371739600911,193.337561310006,186.904154131235,181.526527932919,230.952499089046,211.324312411959
"Tcas000899",44.132329376442,46.4961116964197,39.6385978018733,42.2024102113056,75.1319912137806,59.0253218573702,41.7707330772517,55.425922499104,81.4998371662382,43.2311050727243,33.7403212694004,39.2712355129612
"Tcas001701",5.9370846694765,5.06966949960962,6.85277453523912,4.14487957432466,8.10246964070183,3.35544465339056,5.14981640678446,5.97181656556002,4.17125150850825,4.63190411493474,7.08546746657408,6.11601208808413
"Tcas001678",5.14547338021297,10.4290343991969,6.1809338945294,8.10135553163455,6.92392860205429,3.81300528794381,4.95908246579244,4.66548169184377,4.81298250981721,6.6170058784782,5.56715300945107,7.5645412668409
